#	-50.000000	50.000000	-50.000000	50.000000	1.000000
0	0	0	0	[-2.158616,-32.832296]	[18.291873,18.567761]
0	0	0	0	[-42.713861,-39.971738]	[27.711834,14.452001]
0	0	0	0	[-14.177419,38.025513]	[10.327529,19.774381]
0	0	0	0	[12.688858,33.669781]	[9.244697,5.940618]
0	0	0	0	[28.286333,22.040878]	[6.010571,9.469741]
0	0	0	0	[3.451218,-34.413559]	[16.661932,11.406440]
0	0	0	0	[-23.789821,15.171692]	[16.569492,20.579591]
0	0	0	0	[14.748792,-49.213989]	[15.988795,18.553403]
0	0	0	0	[-13.543998,21.932586]	[24.056901,4.586274]
0	0	0	0	[-31.028268,11.896171]	[21.009034,0.033764]
0	0	0	0	[15.591159,35.955723]	[5.434836,20.020215]
0	0	0	0	[38.548563,-31.124835]	[4.714175,24.868719]
0	0	0	0	[-10.287194,20.828361]	[26.067720,22.168781]
0	0	0	0	[5.292615,43.623741]	[14.832206,28.173875]
0	0	0	0	[16.000846,49.792287]	[28.075552,26.229281]
0	0	0	0	[27.620982,29.632184]	[7.883537,14.116926]
0	0	0	0	[37.425879,16.620511]	[12.374478,17.906970]
0	0	0	0	[8.112424,-46.453878]	[21.027310,24.978273]
0	0	0	0	[1.279208,-44.958735]	[24.430543,19.129691]
0	0	0	0	[-25.291509,-9.151226]	[0.523698,17.211635]
0	0	0	0	[-2.246241,49.708715]	[1.761697,19.222990]
0	0	0	0	[13.245697,42.482840]	[22.138155,13.156854]
0	0	0	0	[40.008684,26.767108]	[10.007077,6.574082]
0	0	0	0	[38.486910,46.961760]	[5.512960,23.406718]
0	0	0	0	[26.260798,46.518711]	[9.955374,16.823535]
0	0	0	0	[-2.007748,-13.926281]	[19.616398,6.320747]
0	0	0	0	[-12.450460,-29.896761]	[19.395605,20.296619]
0	0	0	0	[6.367417,-25.734694]	[0.567323,0.272203]
0	0	0	0	[38.771621,43.473570]	[5.191940,14.631621]
0	0	0	0	[-34.201701,-20.441259]	[26.466128,26.982938]
0	0	0	0	[44.923753,-37.551819]	[25.970371,21.559990]
0	0	0	0	[-33.095627,-29.664301]	[18.783754,3.800077]
0	0	0	0	[-33.779003,-37.726502]	[13.855434,27.456618]
0	0	0	0	[-10.494415,-0.283683]	[13.097547,7.322062]
0	0	0	0	[-46.284193,-6.708734]	[24.417110,10.691491]
0	0	0	0	[-29.695376,16.445961]	[20.993615,26.680304]
0	0	0	0	[26.879729,30.604272]	[20.961390,27.125614]
0	0	0	0	[31.114401,-31.063202]	[17.733318,3.043625]
0	0	0	0	[9.178727,-44.177965]	[26.686596,1.680665]
0	0	0	0	[8.876496,-32.871619]	[17.537555,24.466470]
0	0	0	0	[23.019022,-27.314991]	[7.925156,16.145258]
0	0	0	0	[-29.308285,2.466837]	[12.029561,20.397113]
0	0	0	0	[20.382982,-16.633362]	[6.435720,7.743350]
0	0	0	0	[35.337560,10.234314]	[9.644326,15.804906]
0	0	0	0	[-42.409490,1.597528]	[26.694382,15.930983]
0	0	0	0	[-15.590881,-14.004253]	[1.317459,0.152286]
0	0	0	0	[32.154862,0.798250]	[14.024126,5.729506]
0	0	0	0	[-41.345494,-25.486312]	[21.340646,2.785752]
0	0	0	0	[-2.172013,25.901763]	[23.325150,17.358377]
0	0	0	0	[34.488631,-10.014719]	[23.492977,27.349421]
0	0	0	0	[-21.936091,5.615866]	[14.321912,10.943534]
0	0	0	0	[13.656134,21.739473]	[4.248077,0.489017]
0	0	0	0	[-34.254217,-9.306206]	[3.893713,29.967736]
0	0	0	0	[11.646515,-20.100688]	[19.126568,14.807490]
0	0	0	0	[2.914635,27.161372]	[12.006859,8.499442]
0	0	0	0	[-42.708875,45.048036]	[15.779861,5.766415]
0	0	0	0	[-43.308247,-47.854727]	[13.731052,7.148399]
0	0	0	0	[-23.108301,4.283555]	[11.256209,15.376061]
0	0	0	0	[-5.677754,43.354082]	[27.924294,8.528802]
0	0	0	0	[19.050202,-32.905063]	[13.203136,24.876033]
0	0	0	0	[-14.390101,19.061373]	[28.694048,19.719121]
0	0	0	0	[-9.745802,31.766184]	[20.526556,14.474720]
0	0	0	0	[-34.849350,38.477975]	[19.232418,18.587895]
0	0	0	0	[-5.184122,-27.055471]	[5.625993,16.693313]
0	0	0	0	[-39.385615,-36.801615]	[14.863322,29.542550]
0	0	0	0	[25.153584,-12.782953]	[8.824811,17.534655]
0	0	0	0	[-37.354048,29.391757]	[4.923058,2.235894]
0	0	0	0	[-31.900256,-25.599825]	[23.933942,19.696910]
0	0	0	0	[-40.339826,-36.467815]	[15.606302,2.097192]
0	0	0	0	[7.363026,26.158080]	[1.558165,29.999807]
0	0	0	0	[49.779900,-44.591745]	[-26.116196,0.124848]
0	0	0	0	[-33.139034,-10.615520]	[27.390800,10.772861]
0	0	0	0	[19.057228,-39.853417]	[15.924240,9.128854]
0	0	0	0	[24.802182,13.390936]	[1.062627,24.997156]
0	0	0	0	[48.485433,24.781249]	[27.100990,20.006410]
0	0	0	0	[39.284699,-41.922844]	[19.491210,18.884391]
0	0	0	0	[-17.077799,-26.723011]	[2.224829,6.709692]
0	0	0	0	[-21.564238,4.893578]	[21.578057,14.144503]
0	0	0	0	[-16.104179,34.975409]	[13.035399,10.348289]
0	0	0	0	[17.836760,-1.277720]	[14.458075,21.362618]
0	0	0	0	[-8.197264,19.806649]	[20.218095,10.413476]
0	0	0	0	[23.517198,-16.610008]	[22.213153,27.627431]
0	0	0	0	[3.400395,-40.823962]	[7.814908,20.583748]
0	0	0	0	[8.068986,9.786606]	[19.996698,23.273017]
0	0	0	0	[48.932755,-49.529222]	[24.821734,5.646031]
0	0	0	0	[26.559829,20.137839]	[3.634295,11.514958]
0	0	0	0	[36.667906,-29.466805]	[23.809705,8.918654]
0	0	0	0	[-0.087953,8.138702]	[4.882702,25.937369]
0	0	0	0	[-0.294008,-20.458141]	[5.412637,21.826509]
0	0	0	0	[33.920285,22.724314]	[5.346225,14.955764]
0	0	0	0	[-16.974209,43.691626]	[27.254540,25.104833]
0	0	0	0	[-10.201954,15.973854]	[18.266486,4.536900]
0	0	0	0	[-13.441339,-20.916651]	[9.941575,12.819832]
0	0	0	0	[16.167120,26.707603]	[14.622806,26.491098]
0	0	0	0	[6.254025,-7.233466]	[24.898171,7.329810]
0	0	0	0	[49.022999,-15.929235]	[26.926808,12.323638]
0	0	0	0	[-20.112872,-38.503721]	[25.966044,1.474874]
0	0	0	0	[-28.392599,-2.550867]	[25.955436,2.986779]
0	0	0	0	[30.940436,-36.555156]	[1.545249,13.731468]
0	0	0	0	[-37.741691,9.320698]	[17.359045,17.851358]
0	0	0	0	[-1.975697,-32.646618]	[18.291873,18.567761]
0	0	0	0	[-42.436743,-39.827218]	[27.711834,14.452001]
0	0	0	0	[-14.074144,38.223257]	[10.327529,19.774381]
0	0	0	0	[12.781305,33.729187]	[9.244697,5.940618]
0	0	0	0	[28.346439,22.135575]	[6.010571,9.469741]
0	0	0	0	[3.617838,-34.299495]	[16.661932,11.406440]
0	0	0	0	[-23.624126,15.377488]	[16.569492,20.579591]
0	0	0	0	[14.908680,-49.028455]	[15.988795,18.553403]
0	0	0	0	[-13.303429,21.978449]	[24.056901,4.586274]
0	0	0	0	[-30.818178,11.896509]	[21.009034,0.033764]
0	0	0	0	[15.645507,36.155926]	[5.434836,20.020215]
0	0	0	0	[38.595704,-30.876148]	[4.714175,24.868719]
0	0	0	0	[-10.026516,21.050049]	[26.067720,22.168781]
0	0	0	0	[5.440937,43.905480]	[14.832206,28.173875]
0	0	0	0	[16.281602,50.054580]	[28.075552,-26.229281]
0	0	0	0	[27.699817,29.773354]	[7.883537,14.116926]
0	0	0	0	[37.549624,16.799580]	[12.374478,17.906970]
0	0	0	0	[8.322697,-46.204095]	[21.027310,24.978273]
0	0	0	0	[1.523514,-44.767438]	[24.430543,19.129691]
0	0	0	0	[-25.286272,-8.979110]	[0.523698,17.211635]
0	0	0	0	[-2.228624,49.900945]	[1.761697,19.222990]
0	0	0	0	[13.467079,42.614409]	[22.138155,13.156854]
0	0	0	0	[40.108754,26.832849]	[10.007077,6.574082]
0	0	0	0	[38.542040,47.195827]	[5.512960,23.406718]
0	0	0	0	[26.360352,46.686946]	[9.955374,16.823535]
0	0	0	0	[-1.811584,-13.863074]	[19.616398,6.320747]
0	0	0	0	[-12.256504,-29.693794]	[19.395605,20.296619]
0	0	0	0	[6.373090,-25.731972]	[0.567323,0.272203]
0	0	0	0	[38.823540,43.619886]	[5.191940,14.631621]
0	0	0	0	[-33.937039,-20.171430]	[26.466128,26.982938]
0	0	0	0	[45.183457,-37.336219]	[25.970371,21.559990]
0	0	0	0	[-32.907790,-29.626301]	[18.783754,3.800077]
0	0	0	0	[-33.640449,-37.451936]	[13.855434,27.456618]
0	0	0	0	[-10.363440,-0.210462]	[13.097547,7.322062]
0	0	0	0	[-46.040022,-6.601819]	[24.417110,10.691491]
0	0	0	0	[-29.485440,16.712764]	[20.993615,26.680304]
0	0	0	0	[27.089343,30.875528]	[20.961390,27.125614]
0	0	0	0	[31.291734,-31.032766]	[17.733318,3.043625]
0	0	0	0	[9.445593,-44.161158]	[26.686596,1.680665]
0	0	0	0	[9.051872,-32.626954]	[17.537555,24.466470]
0	0	0	0	[23.098273,-27.153539]	[7.925156,16.145258]
0	0	0	0	[-29.187989,2.670808]	[12.029561,20.397113]
0	0	0	0	[20.447339,-16.555928]	[6.435720,7.743350]
0	0	0	0	[35.434003,10.392363]	[9.644326,15.804906]
0	0	0	0	[-42.142547,1.756838]	[26.694382,15.930983]
0	0	0	0	[-15.577706,-14.002730]	[1.317459,0.152286]
0	0	0	0	[32.295103,0.855545]	[14.024126,5.729506]
0	0	0	0	[-41.132088,-25.458455]	[21.340646,2.785752]
0	0	0	0	[-1.938762,26.075347]	[23.325150,17.358377]
0	0	0	0	[34.723561,-9.741225]	[23.492977,27.349421]
0	0	0	0	[-21.792872,5.725302]	[14.321912,10.943534]
0	0	0	0	[13.698615,21.744363]	[4.248077,0.489017]
0	0	0	0	[-34.215280,-9.006529]	[3.893713,29.967736]
0	0	0	0	[11.837780,-19.952614]	[19.126568,14.807490]
0	0	0	0	[3.034704,27.246367]	[12.006859,8.499442]
0	0	0	0	[-42.551077,45.105700]	[15.779861,5.766415]
0	0	0	0	[-43.170936,-47.783243]	[13.731052,7.148399]
0	0	0	0	[-22.995739,4.437316]	[11.256209,15.376061]
0	0	0	0	[-5.398512,43.439370]	[27.924294,8.528802]
0	0	0	0	[19.182233,-32.656302]	[13.203136,24.876033]
0	0	0	0	[-14.103161,19.258564]	[28.694048,19.719121]
0	0	0	0	[-9.540537,31.910931]	[20.526556,14.474720]
0	0	0	0	[-34.657026,38.663854]	[19.232418,18.587895]
0	0	0	0	[-5.127862,-26.888538]	[5.625993,16.693313]
0	0	0	0	[-39.236981,-36.506190]	[14.863322,29.542550]
0	0	0	0	[25.241833,-12.607606]	[8.824811,17.534655]
0	0	0	0	[-37.304818,29.414116]	[4.923058,2.235894]
0	0	0	0	[-31.660916,-25.402855]	[23.933942,19.696910]
0	0	0	0	[-40.183763,-36.446843]	[15.606302,2.097192]
0	0	0	0	[7.378608,26.458078]	[1.558165,29.999807]
0	0	0	0	[49.518738,-44.590497]	[-26.116196,0.124848]
0	0	0	0	[-32.865126,-10.507791]	[27.390800,10.772861]
0	0	0	0	[19.216471,-39.762128]	[15.924240,9.128854]
0	0	0	0	[24.812808,13.640908]	[1.062627,24.997156]
0	0	0	0	[48.756443,24.981313]	[27.100990,20.006410]
0	0	0	0	[39.479611,-41.734000]	[19.491210,18.884391]
0	0	0	0	[-17.055551,-26.655914]	[2.224829,6.709692]
0	0	0	0	[-21.348457,5.035023]	[21.578057,14.144503]
0	0	0	0	[-15.973825,35.078892]	[13.035399,10.348289]
0	0	0	0	[17.981340,-1.064093]	[14.458075,21.362618]
0	0	0	0	[-7.995083,19.910783]	[20.218095,10.413476]
0	0	0	0	[23.739329,-16.333733]	[22.213153,27.627431]
0	0	0	0	[3.478545,-40.618125]	[7.814908,20.583748]
0	0	0	0	[8.268953,10.019336]	[19.996698,23.273017]
0	0	0	0	[49.180972,-49.472762]	[24.821734,5.646031]
0	0	0	0	[26.596172,20.252989]	[3.634295,11.514958]
0	0	0	0	[36.906003,-29.377619]	[23.809705,8.918654]
0	0	0	0	[-0.039126,8.398076]	[4.882702,25.937369]
0	0	0	0	[-0.239881,-20.239876]	[5.412637,21.826509]
0	0	0	0	[33.973747,22.873872]	[5.346225,14.955764]
0	0	0	0	[-16.701664,43.942674]	[27.254540,25.104833]
0	0	0	0	[-10.019289,16.019223]	[18.266486,4.536900]
0	0	0	0	[-13.341923,-20.788453]	[9.941575,12.819832]
0	0	0	0	[16.313348,26.972514]	[14.622806,26.491098]
0	0	0	0	[6.503006,-7.160168]	[24.898171,7.329810]
0	0	0	0	[49.292267,-15.805998]	[26.926808,12.323638]
0	0	0	0	[-19.853212,-38.488972]	[25.966044,1.474874]
0	0	0	0	[-28.133045,-2.520999]	[25.955436,2.986779]
0	0	0	0	[30.955888,-36.417841]	[1.545249,13.731468]
0	0	0	0	[-37.568101,9.499212]	[17.359045,17.851358]
0	0	0	0	[-1.792778,-32.460940]	[18.291873,18.567761]
0	0	0	0	[-42.159625,-39.682698]	[27.711834,14.452001]
0	0	0	0	[-13.970868,38.421001]	[10.327529,19.774381]
0	0	0	0	[12.873752,33.788593]	[9.244697,5.940618]
0	0	0	0	[28.406544,22.230273]	[6.010571,9.469741]
0	0	0	0	[3.784457,-34.185431]	[16.661932,11.406440]
0	0	0	0	[-23.458431,15.583284]	[16.569492,20.579591]
0	0	0	0	[15.068568,-48.842921]	[15.988795,18.553403]
0	0	0	0	[-13.062860,22.024312]	[24.056901,4.586274]
0	0	0	0	[-30.608088,11.896846]	[21.009034,0.033764]
0	0	0	0	[15.699856,36.356128]	[5.434836,20.020215]
0	0	0	0	[38.642846,-30.627460]	[4.714175,24.868719]
0	0	0	0	[-9.765839,21.271737]	[26.067720,22.168781]
0	0	0	0	[5.589259,44.187218]	[14.832206,28.173875]
0	0	0	0	[16.562357,49.792287]	[28.075552,-26.229281]
0	0	0	0	[27.778653,29.914523]	[7.883537,14.116926]
0	0	0	0	[37.673368,16.978650]	[12.374478,17.906970]
0	0	0	0	[8.532970,-45.954312]	[21.027310,24.978273]
0	0	0	0	[1.767819,-44.576141]	[24.430543,19.129691]
0	0	0	0	[-25.281035,-8.806994]	[0.523698,17.211635]
0	0	0	0	[-2.211007,50.093174]	[1.761697,-19.222990]
0	0	0	0	[13.688460,42.745977]	[22.138155,13.156854]
0	0	0	0	[40.208825,26.898589]	[10.007077,6.574082]
0	0	0	0	[38.597169,47.429894]	[5.512960,23.406718]
0	0	0	0	[26.459906,46.855181]	[9.955374,16.823535]
0	0	0	0	[-1.615420,-13.799866]	[19.616398,6.320747]
0	0	0	0	[-12.062548,-29.490828]	[19.395605,20.296619]
0	0	0	0	[6.378763,-25.729250]	[0.567323,0.272203]
0	0	0	0	[38.875460,43.766203]	[5.191940,14.631621]
0	0	0	0	[-33.672378,-19.901601]	[26.466128,26.982938]
0	0	0	0	[45.443160,-37.120619]	[25.970371,21.559990]
0	0	0	0	[-32.719952,-29.588300]	[18.783754,3.800077]
0	0	0	0	[-33.501895,-37.177369]	[13.855434,27.456618]
0	0	0	0	[-10.232465,-0.137242]	[13.097547,7.322062]
0	0	0	0	[-45.795851,-6.494904]	[24.417110,10.691491]
0	0	0	0	[-29.275504,16.979567]	[20.993615,26.680304]
0	0	0	0	[27.298957,31.146784]	[20.961390,27.125614]
0	0	0	0	[31.469067,-31.002330]	[17.733318,3.043625]
0	0	0	0	[9.712458,-44.144352]	[26.686596,1.680665]
0	0	0	0	[9.227247,-32.382289]	[17.537555,24.466470]
0	0	0	0	[23.177525,-26.992086]	[7.925156,16.145258]
0	0	0	0	[-29.067694,2.874779]	[12.029561,20.397113]
0	0	0	0	[20.511696,-16.478495]	[6.435720,7.743350]
0	0	0	0	[35.530446,10.550412]	[9.644326,15.804906]
0	0	0	0	[-41.875603,1.916148]	[26.694382,15.930983]
0	0	0	0	[-15.564532,-14.001208]	[1.317459,0.152286]
0	0	0	0	[32.435345,0.912840]	[14.024126,5.729506]
0	0	0	0	[-40.918681,-25.430597]	[21.340646,2.785752]
0	0	0	0	[-1.705510,26.248930]	[23.325150,17.358377]
0	0	0	0	[34.958491,-9.467730]	[23.492977,27.349421]
0	0	0	0	[-21.649652,5.834737]	[14.321912,10.943534]
0	0	0	0	[13.741096,21.749254]	[4.248077,0.489017]
0	0	0	0	[-34.176343,-8.706851]	[3.893713,29.967736]
0	0	0	0	[12.029046,-19.804539]	[19.126568,14.807490]
0	0	0	0	[3.154772,27.331361]	[12.006859,8.499442]
0	0	0	0	[-42.393278,45.163364]	[15.779861,5.766415]
0	0	0	0	[-43.033626,-47.711759]	[13.731052,7.148399]
0	0	0	0	[-22.883177,4.591077]	[11.256209,15.376061]
0	0	0	0	[-5.119269,43.524658]	[27.924294,8.528802]
0	0	0	0	[19.314264,-32.407542]	[13.203136,24.876033]
0	0	0	0	[-13.816220,19.455756]	[28.694048,19.719121]
0	0	0	0	[-9.335271,32.055678]	[20.526556,14.474720]
0	0	0	0	[-34.464702,38.849733]	[19.232418,18.587895]
0	0	0	0	[-5.071602,-26.721605]	[5.625993,16.693313]
0	0	0	0	[-39.088348,-36.210764]	[14.863322,29.542550]
0	0	0	0	[25.330081,-12.432260]	[8.824811,17.534655]
0	0	0	0	[-37.255587,29.436475]	[4.923058,2.235894]
0	0	0	0	[-31.421577,-25.205886]	[23.933942,19.696910]
0	0	0	0	[-40.027700,-36.425871]	[15.606302,2.097192]
0	0	0	0	[7.394189,26.758076]	[1.558165,29.999807]
0	0	0	0	[49.257576,-44.589248]	[-26.116196,0.124848]
0	0	0	0	[-32.591218,-10.400062]	[27.390800,10.772861]
0	0	0	0	[19.375713,-39.670839]	[15.924240,9.128854]
0	0	0	0	[24.823435,13.890879]	[1.062627,24.997156]
0	0	0	0	[49.027453,25.181377]	[27.100990,20.006410]
0	0	0	0	[39.674523,-41.545156]	[19.491210,18.884391]
0	0	0	0	[-17.033303,-26.588817]	[2.224829,6.709692]
0	0	0	0	[-21.132676,5.176468]	[21.578057,14.144503]
0	0	0	0	[-15.843471,35.182375]	[13.035399,10.348289]
0	0	0	0	[18.125921,-0.850467]	[14.458075,21.362618]
0	0	0	0	[-7.792902,20.014918]	[20.218095,10.413476]
0	0	0	0	[23.961461,-16.057459]	[22.213153,27.627431]
0	0	0	0	[3.556694,-40.412287]	[7.814908,20.583748]
0	0	0	0	[8.468919,10.252066]	[19.996698,23.273017]
0	0	0	0	[49.429190,-49.416301]	[24.821734,5.646031]
0	0	0	0	[26.632515,20.368139]	[3.634295,11.514958]
0	0	0	0	[37.144100,-29.288432]	[23.809705,8.918654]
0	0	0	0	[0.009701,8.657450]	[4.882702,25.937369]
0	0	0	0	[-0.185755,-20.021611]	[5.412637,21.826509]
0	0	0	0	[34.027209,23.023429]	[5.346225,14.955764]
0	0	0	0	[-16.429118,44.193723]	[27.254540,25.104833]
0	0	0	0	[-9.836625,16.064592]	[18.266486,4.536900]
0	0	0	0	[-13.242507,-20.660255]	[9.941575,12.819832]
0	0	0	0	[16.459576,27.237425]	[14.622806,26.491098]
0	0	0	0	[6.751988,-7.086870]	[24.898171,7.329810]
0	0	0	0	[49.561535,-15.682762]	[26.926808,12.323638]
0	0	0	0	[-19.593551,-38.474224]	[25.966044,1.474874]
0	0	0	0	[-27.873491,-2.491131]	[25.955436,2.986779]
0	0	0	0	[30.971341,-36.280527]	[1.545249,13.731468]
0	0	0	0	[-37.394510,9.677725]	[17.359045,17.851358]
0	0	0	0	[-1.609860,-32.275263]	[18.291873,18.567761]
0	0	0	0	[-41.882506,-39.538178]	[27.711834,14.452001]
0	0	0	0	[-13.867593,38.618745]	[10.327529,19.774381]
0	0	0	0	[12.966199,33.847999]	[9.244697,5.940618]
0	0	0	0	[28.466650,22.324970]	[6.010571,9.469741]
0	0	0	0	[3.951076,-34.071366]	[16.661932,11.406440]
0	0	0	0	[-23.292736,15.789080]	[16.569492,20.579591]
0	0	0	0	[15.228456,-48.657387]	[15.988795,18.553403]
0	0	0	0	[-12.822291,22.070174]	[24.056901,4.586274]
0	0	0	0	[-30.397997,11.897184]	[21.009034,0.033764]
0	0	0	0	[15.754204,36.556330]	[5.434836,20.020215]
0	0	0	0	[38.689988,-30.378773]	[4.714175,24.868719]
0	0	0	0	[-9.505162,21.493424]	[26.067720,22.168781]
0	0	0	0	[5.737581,44.468957]	[14.832206,28.173875]
0	0	0	0	[16.843113,49.529995]	[28.075552,-26.229281]
0	0	0	0	[27.857488,30.055692]	[7.883537,14.116926]
0	0	0	0	[37.797113,17.157720]	[12.374478,17.906970]
0	0	0	0	[8.743243,-45.704529]	[21.027310,24.978273]
0	0	0	0	[2.012124,-44.384844]	[24.430543,19.129691]
0	0	0	0	[-25.275798,-8.634877]	[0.523698,17.211635]
0	0	0	0	[-2.193390,49.900945]	[1.761697,-19.222990]
0	0	0	0	[13.909842,42.877546]	[22.138155,13.156854]
0	0	0	0	[40.308896,26.964330]	[10.007077,6.574082]
0	0	0	0	[38.652299,47.663962]	[5.512960,23.406718]
0	0	0	0	[26.559459,47.023417]	[9.955374,16.823535]
0	0	0	0	[-1.419256,-13.736659]	[19.616398,6.320747]
0	0	0	0	[-11.868592,-29.287862]	[19.395605,20.296619]
0	0	0	0	[6.384437,-25.726528]	[0.567323,0.272203]
0	0	0	0	[38.927379,43.912519]	[5.191940,14.631621]
0	0	0	0	[-33.407717,-19.631771]	[26.466128,26.982938]
0	0	0	0	[45.702864,-36.905019]	[25.970371,21.559990]
0	0	0	0	[-32.532115,-29.550299]	[18.783754,3.800077]
0	0	0	0	[-33.363340,-36.902803]	[13.855434,27.456618]
0	0	0	0	[-10.101489,-0.064021]	[13.097547,7.322062]
0	0	0	0	[-45.551680,-6.387989]	[24.417110,10.691491]
0	0	0	0	[-29.065568,17.246370]	[20.993615,26.680304]
0	0	0	0	[27.508570,31.418040]	[20.961390,27.125614]
0	0	0	0	[31.646400,-30.971894]	[17.733318,3.043625]
0	0	0	0	[9.979324,-44.127545]	[26.686596,1.680665]
0	0	0	0	[9.402623,-32.137625]	[17.537555,24.466470]
0	0	0	0	[23.256776,-26.830634]	[7.925156,16.145258]
0	0	0	0	[-28.947398,3.078751]	[12.029561,20.397113]
0	0	0	0	[20.576054,-16.401061]	[6.435720,7.743350]
0	0	0	0	[35.626889,10.708461]	[9.644326,15.804906]
0	0	0	0	[-41.608659,2.075457]	[26.694382,15.930983]
0	0	0	0	[-15.551357,-13.999685]	[1.317459,0.152286]
0	0	0	0	[32.575586,0.970135]	[14.024126,5.729506]
0	0	0	0	[-40.705275,-25.402740]	[21.340646,2.785752]
0	0	0	0	[-1.472259,26.422514]	[23.325150,17.358377]
0	0	0	0	[35.193421,-9.194236]	[23.492977,27.349421]
0	0	0	0	[-21.506433,5.944172]	[14.321912,10.943534]
0	0	0	0	[13.783577,21.754144]	[4.248077,0.489017]
0	0	0	0	[-34.137405,-8.407174]	[3.893713,29.967736]
0	0	0	0	[12.220312,-19.656464]	[19.126568,14.807490]
0	0	0	0	[3.274841,27.416356]	[12.006859,8.499442]
0	0	0	0	[-42.235479,45.221028]	[15.779861,5.766415]
0	0	0	0	[-42.896315,-47.640275]	[13.731052,7.148399]
0	0	0	0	[-22.770615,4.744837]	[11.256209,15.376061]
0	0	0	0	[-4.840026,43.609946]	[27.924294,8.528802]
0	0	0	0	[19.446296,-32.158782]	[13.203136,24.876033]
0	0	0	0	[-13.529280,19.652947]	[28.694048,19.719121]
0	0	0	0	[-9.130006,32.200426]	[20.526556,14.474720]
0	0	0	0	[-34.272378,39.035612]	[19.232418,18.587895]
0	0	0	0	[-5.015342,-26.554672]	[5.625993,16.693313]
0	0	0	0	[-38.939715,-35.915339]	[14.863322,29.542550]
0	0	0	0	[25.418329,-12.256913]	[8.824811,17.534655]
0	0	0	0	[-37.206357,29.458834]	[4.923058,2.235894]
0	0	0	0	[-31.182237,-25.008917]	[23.933942,19.696910]
0	0	0	0	[-39.871637,-36.404899]	[15.606302,2.097192]
0	0	0	0	[7.409771,27.058074]	[1.558165,29.999807]
0	0	0	0	[48.996414,-44.588000]	[-26.116196,0.124848]
